Country,Category_Rollup,Year,KWH,CO2
Rwanda,Oil,2012,1408623349.12,379866832.11544484
Rwanda,Oil,2013,1627279079.6,438688752.061832
Rwanda,Oil,2014,1709426367.54,460831170.7201972
Rwanda,Other,1990,33500026.799999997,8375006.699999999
Rwanda,Other,1991,33500026.799999997,8375006.699999999
Rwanda,Other,1992,11166675.6,2791668.9
Rwanda,Other,1993,22333351.2,5583337.8
Rwanda,Other,1994,33500026.799999997,8375006.699999999
Rwanda,Other,1995,33500026.799999997,8375006.699999999
Rwanda,Other,1996,33500026.799999997,8375006.699999999
Rwanda,Other,1997,33500026.799999997,8375006.699999999
Rwanda,Other,1998,33500026.799999997,8375006.699999999
Rwanda,Other,1999,44666702.4,11166675.6
Rwanda,Other,2000,44666702.4,11166675.6
Rwanda,Other,2001,44666702.4,11166675.6
Rwanda,Other,2002,44666702.4,11166675.6
Rwanda,Other,2003,44666702.4,11166675.6
Rwanda,Other,2004,23896685.784,5974171.446
Rwanda,Other,2005,71020056.816,17755014.204
Rwanda,Other,2006,42656700.791999996,10664175.197999999
Rwanda,Other,2007,25013353.344,6253338.336
Rwanda,Other,2008,111555089.244,27888772.311
Rwanda,Other,2009,39865031.892,9966257.973
Rwanda,Other,2010,100500080.39999999,25125020.099999998
Rwanda,Other,2011,127635102.108,31908775.527
Rwanda,Other,2012,161916796.2,40479199.05
Rwanda,Other,2013,174200139.35999998,43550034.839999996
Rwanda,Other,2014,177550142.04,44387535.51
Réunion,Bio Fuels,1990,1348856634.64,52457034.521149606
Réunion,Bio Fuels,1991,1503256758.16,58461655.32484241
Réunion,Bio Fuels,1992,1586890158.4,61714158.260176
Réunion,Bio Fuels,1993,1586890158.4,61714158.260176
Réunion,Bio Fuels,1994,1586890158.4,61714158.260176
Réunion,Bio Fuels,1995,1586890158.4,61714158.260176
Réunion,Bio Fuels,1996,1479667850.4,57544282.702056006
Réunion,Bio Fuels,1997,1393890004.0,54208382.25556
Réunion,Bio Fuels,1998,1286667696.0,50038506.69744
Réunion,Bio Fuels,1999,1224478757.3600001,47619978.873730406
Réunion,Bio Fuels,2000,1210968746.5520003,47094574.55340729
Réunion,Bio Fuels,2001,1196600957.28,46535811.2286192
Réunion,Bio Fuels,2002,1156285369.4720001,44967938.01876608
Réunion,Bio Fuels,2003,1169580935.664,45485002.58797296
Réunion,Bio Fuels,2004,1202176517.2960002,46752644.75764145
Réunion,Bio Fuels,2005,1096669766.224,42649487.20845136
Réunion,Bio Fuels,2006,1124118677.0720003,43716975.351330094
Réunion,Bio Fuels,2007,1008104139.8160001,39205169.99744424
Réunion,Bio Fuels,2008,1111416433.5880003,43222985.10223733
Réunion,Bio Fuels,2009,1175614257.8622,45719638.48826096
Réunion,Bio Fuels,2010,1186124264.3832002,46128372.64186265
Réunion,Bio Fuels,2011,1155637573.5270002,44942745.23446504
Réunion,Bio Fuels,2012,1170922020.8972,45537157.392692104
Réunion,Bio Fuels,2013,1140854204.1912003,44367820.00099578
Réunion,Bio Fuels,2014,1195333143.1678,46486505.93779574
Réunion,Clean,1990,905000000.0,74236500.0
Réunion,Clean,1991,989000000.0,103568500.0
Réunion,Clean,1992,1091000000.0,116437500.0
Réunion,Clean,1993,1130000000.0,125718500.0
Réunion,Clean,1994,1206000000.0,125509500.0
Réunion,Clean,1995,1298000000.0,136578500.0
Réunion,Clean,1996,1386000000.0,148542500.0
Réunion,Clean,1997,1471000000.0,176924000.0
Réunion,Clean,1998,1566000000.0,191924500.0
Réunion,Clean,1999,1570000000.0,192321500.0
Réunion,Clean,2000,1758000000.0,226000000.0
Réunion,Clean,2001,1872000000.0,256210000.0
Réunion,Clean,2002,1952000000.0,255429000.0
Réunion,Clean,2003,2079000000.0,272475000.0
Réunion,Clean,2004,2191080000.0,301198500.0
Réunion,Clean,2005,2271000000.0,326272400.0
Réunion,Clean,2006,2361400000.0,331703400.0
Réunion,Clean,2007,2452500000.0,334533000.0
Réunion,Clean,2008,2531100000.0,352733850.0
Réunion,Clean,2009,2603600000.0,380148500.0
Réunion,Clean,2010,2682600000.0,385522750.0
Réunion,Clean,2011,2738200000.0,409667500.0
Réunion,Clean,2012,2793100000.0,399090400.0
Réunion,Clean,2013,2798300000.0,384592500.0
Réunion,Clean,2014,2841500000.0,412036300.0
Réunion,Coal,1990,113411201.84,37142168.6026
Réunion,Coal,1991,114640369.49,37544721.007975
Réunion,Coal,1992,764322451.545,250315602.8809875
Réunion,Coal,1993,764445368.31,250355858.121525
Réunion,Coal,1994,764248701.4860001,250291449.736665
Réunion,Coal,1995,764215923.682,250280715.005855
Réunion,Coal,1996,1091339119.313,357413561.5750075
Réunion,Coal,1997,1744487454.141,571319641.2311774
Réunion,Coal,1998,2151480092.984,704609730.45226
Réunion,Coal,1999,2151857037.73,704733179.856575
Réunion,Coal,2000,2846297170.077,932162323.2002175
Réunion,Coal,2001,3039763314.941,995522485.6431775
Réunion,Coal,2002,2941789854.256,963436177.26884
Réunion,Coal,2003,3019661993.571,988939302.8945025
Réunion,Coal,2004,3270123332.886,1070965391.520165
Réunion,Coal,2005,4115691772.201,1347889055.3958275
Réunion,Coal,2006,4860814522.378,1591916756.078795
Réunion,Coal,2007,5653969172.555,1851674904.0117626
Réunion,Coal,2008,5645243517.183,1848817251.8774326
Réunion,Coal,2009,5666631367.36,1855821772.8104
Réunion,Coal,2010,5781419467.36,1893414875.5604
Réunion,Coal,2011,6233408856.38,2041441400.46445
Réunion,Coal,2012,5904512456.38,1933727829.46445
Réunion,Coal,2013,5656944111.87,1852649196.637425
Réunion,Coal,2014,5330408067.36,1745708642.0604
Réunion,Exclude,1990,280000.0,70000.0
Réunion,Exclude,1991,303000.0,75750.0
Réunion,Exclude,1992,353000.0,88250.0
Réunion,Exclude,1993,353000.0,88250.0
Réunion,Exclude,1994,354000.0,88500.0
Réunion,Exclude,1995,429000.0,107250.0
Réunion,Exclude,1996,434000.0,108500.0
Réunion,Exclude,1997,434000.0,108500.0
Réunion,Exclude,1998,434000.0,108500.0
Réunion,Exclude,1999,434000.0,108500.0
Réunion,Exclude,2000,26277111.131799996,7063225.005567379
Réunion,Exclude,2001,35666000.0282,9589775.007588621
Réunion,Exclude,2002,47416000.037599996,12751700.010118159
Réunion,Exclude,2003,61575111.16,16561000.013155999
Réunion,Exclude,2004,80352988.9528,21614125.01719848
Réunion,Exclude,2005,100397888.96880001,27007350.02150408
Réunion,Exclude,2006,119187766.76159999,32063475.02554656
Réunion,Exclude,2007,562547322.6717999,151370500.12098137
Réunion,Exclude,2008,615084800.4915999,165508150.13228953
Réunion,Exclude,2009,650149300.5195999,174942775.13982433
Réunion,Exclude,2010,749236278.3765999,201605950.16114303
Réunion,Exclude,2011,677627411.6525999,182334900.14571464
Réunion,Exclude,2012,771784267.2834,207670575.16596296
Réunion,Exclude,2013,773291767.2845999,208076100.16628584
Réunion,Exclude,2014,787194811.7402,211818200.16928783
Réunion,Gasoline,1990,2538279808.4,635381897.1940001
Réunion,Gasoline,1991,2660863239.7999997,667253589.358
Réunion,Gasoline,1992,2587640959.0,647600518.08
Réunion,Gasoline,1993,2626307656.6,656742469.838
Réunion,Gasoline,1994,2761141097.8,691799164.5500001
Réunion,Gasoline,1995,3289669298.4,828428162.742
Réunion,Gasoline,1996,3596808433.0,907890170.7560002
Réunion,Gasoline,1997,3854114194.4000006,974666613.0660001
Réunion,Gasoline,1998,4137836643.6,1047400004.586
Réunion,Gasoline,1999,4289336764.8,1084696145.5340002
Réunion,Gasoline,2000,4451656339.1,1128570513.9668
Réunion,Gasoline,2001,4037222674.22,1021981789.807
Réunion,Gasoline,2002,4041025455.04,1022687484.816
Réunion,Gasoline,2003,3928994809.8600006,993057877.7790003
Réunion,Gasoline,2004,4228575605.08,1071997357.5972
Réunion,Gasoline,2005,3775355798.0600004,954916236.1546
Réunion,Gasoline,2006,3662141818.6000004,926970158.2422
Réunion,Gasoline,2007,3417661067.46,864338080.3587999
Réunion,Gasoline,2008,3722258533.3600006,944008532.984
Réunion,Gasoline,2009,3714269638.08,942401726.143
Réunion,Gasoline,2010,3869733651.34,983383425.595
Réunion,Gasoline,2011,4098417167.620001,1042570028.4998002
Réunion,Gasoline,2012,3802844708.94,967313996.0728
Réunion,Gasoline,2013,3262538721.1400003,827836578.9354001
Réunion,Gasoline,2014,3290994299.46,835909724.2828
Réunion,Natural Products,1990,1107185330.192,431802278.77488
Réunion,Natural Products,1991,1116836449.024,435566215.11935997
Réunion,Natural Products,1992,1101237547.656,429482643.58584
Réunion,Natural Products,1993,1100339769.1599998,429132509.97239995
Réunion,Natural Products,1994,1097197544.4239998,427907042.32535994
Réunion,Natural Products,1995,1095065320.4959998,427075474.9934399
Réunion,Natural Products,1996,1106511996.32,431539678.56479996
Réunion,Natural Products,1997,1120876452.2559998,437141816.37983996
Réunion,Natural Products,1998,1117958672.144,436003882.13616
Réunion,Natural Products,1999,1119080895.264,436441549.15296
Réunion,Natural Products,2000,1120315340.6959999,436922982.87143993
Réunion,Natural Products,2001,1123120898.4959998,438017150.4134399
Réunion,Natural Products,2002,1125926456.296,439111317.95544004
Réunion,Natural Products,2003,1128844236.408,440249252.19912
Réunion,Natural Products,2004,1131762016.5199997,441387186.4427999
Réunion,Natural Products,2005,1134792018.944,442568887.38816
Réunion,Natural Products,2006,1135240908.192,442743954.19488
Réunion,Natural Products,2007,1135802019.7519999,442962787.70328
Réunion,Natural Products,2008,1136363131.312,443181621.21168005
Réunion,Natural Products,2009,1137036465.1839998,443444221.4217599
Réunion,Natural Products,2010,1137597576.744,443663054.93016
Réunion,Natural Products,2011,1136026464.376,443050321.10664
Réunion,Natural Products,2012,1134455352.008,442437587.28312
Réunion,Natural Products,2013,1132772017.3279998,441781086.75791997
Réunion,Natural Products,2014,1131313127.2719998,441212119.63607997
Réunion,Oil,1990,2038834964.4,558158260.970696
Réunion,Oil,1991,2896807873.0,798521349.92768
Réunion,Oil,1992,2872224520.0,788919303.35716
Réunion,Oil,1993,2559140936.2,699114647.0690479
Réunion,Oil,1994,2594140964.2,709005349.426048
Réunion,Oil,1995,2833446711.2,773166428.532648
Réunion,Oil,1996,2868863406.2,782933158.568248
Réunion,Oil,1997,2990474614.6,815108620.9752641
Réunion,Oil,1998,3286308184.6,895162096.129104
Réunion,Oil,1999,3356530463.0,914425653.7621601
Réunion,Oil,2000,3695647400.96,1006575970.4823545
Réunion,Oil,2001,4179275565.64,1143119966.4952416
Réunion,Oil,2002,4404781301.599999,1202522246.461472
Réunion,Oil,2003,4597503678.0,1252458439.743728
Réunion,Oil,2004,5458198811.0,1490436767.904016
Réunion,Oil,2005,5248048642.88,1429924538.4942713
Réunion,Oil,2006,4917003933.6,1337205085.874324
Réunion,Oil,2007,4639581489.44,1258514253.2550416
Réunion,Oil,2008,5175204140.160001,1403127073.8340945
Réunion,Oil,2009,5643037847.76,1536225329.7570586
Réunion,Oil,2010,5562712783.499999,1510227515.958824
Réunion,Oil,2011,5951082538.64,1619888030.1316097
Réunion,Oil,2012,5559926670.160001,1509973109.3108544
Réunion,Oil,2013,5597936422.79,1522349338.434052
Réunion,Oil,2014,6065870130.469999,1657467744.417579
Réunion,Other,1990,178666809.6,44666702.4
Réunion,Other,1991,167500134.0,41875033.5
Réunion,Other,1992,201000160.79999998,50250040.199999996
Réunion,Other,1993,201000160.79999998,50250040.199999996
Réunion,Other,1994,234500187.6,58625046.9
Réunion,Other,1995,178666809.6,44666702.4
Réunion,Other,1996,156333458.4,39083364.6
Réunion,Other,1997,167500134.0,41875033.5
Réunion,Other,1998,178666809.6,44666702.4
Réunion,Other,1999,178666809.6,44666702.4
Réunion,Other,2000,245666863.2,61416715.8
Réunion,Other,2001,312666916.8,78166729.2
Réunion,Other,2002,312666916.8,78166729.2
Réunion,Other,2003,312666916.8,78166729.2
Réunion,Other,2004,335000268.0,83750067.0
Réunion,Other,2005,335000268.0,83750067.0
Réunion,Other,2006,335000268.0,83750067.0
Réunion,Other,2007,346166943.59999996,86541735.89999999
Réunion,Other,2008,357333619.2,89333404.8
Réunion,Other,2009,357333619.2,89333404.8
Réunion,Other,2010,357333619.2,89333404.8
Réunion,Other,2011,368500294.8,92125073.7
Réunion,Other,2012,368500294.8,92125073.7
Réunion,Other,2013,368500294.8,92125073.7
Réunion,Other,2014,374083632.59999996,93520908.14999999
Samoa,Bio Fuels,1990,15011123.120000001,583782.5781368001
Samoa,Bio Fuels,1991,15011123.120000001,583782.5781368001
Samoa,Bio Fuels,1992,15011123.120000001,583782.5781368001
Samoa,Bio Fuels,1993,15011123.120000001,583782.5781368001
Samoa,Bio Fuels,1994,15011123.120000001,583782.5781368001
Samoa,Bio Fuels,1995,15011123.120000001,583782.5781368001
Samoa,Bio Fuels,1996,15011123.120000001,583782.5781368001
Samoa,Bio Fuels,1997,15011123.120000001,583782.5781368001
Samoa,Bio Fuels,1998,15011123.120000001,583782.5781368001
Samoa,Bio Fuels,1999,15011123.120000001,583782.5781368001
Samoa,Bio Fuels,2000,15011123.120000001,583782.5781368001
Samoa,Bio Fuels,2001,15011123.120000001,583782.5781368001
Samoa,Bio Fuels,2002,15011123.120000001,583782.5781368001
Samoa,Bio Fuels,2003,15011123.120000001,583782.5781368001
Samoa,Bio Fuels,2004,15011123.120000001,583782.5781368001
Samoa,Bio Fuels,2005,15011123.120000001,583782.5781368001
Samoa,Bio Fuels,2006,17155569.28,667180.0892992001
Samoa,Bio Fuels,2007,17155569.28,667180.0892992001
Samoa,Bio Fuels,2008,17155569.28,667180.0892992001
Samoa,Bio Fuels,2009,17155569.28,667180.0892992001
Samoa,Bio Fuels,2010,17477236.204000004,679689.7159735601
Samoa,Bio Fuels,2011,17477236.204000004,679689.7159735601
Samoa,Bio Fuels,2012,17691680.82,688029.4670898
Samoa,Bio Fuels,2013,17691680.82,688029.4670898
Samoa,Bio Fuels,2014,17691680.82,688029.4670898
Samoa,Clean,1990,50000000.0,5770000.0
Samoa,Clean,1991,50000000.0,5770000.0
Samoa,Clean,1992,60000000.0,6762500.0
Samoa,Clean,1993,200000000.0,9352500.0
Samoa,Clean,1994,64000000.0,7482500.0
Samoa,Clean,1995,205000000.0,10252500.0
Samoa,Clean,1996,74000000.0,9282500.0
Samoa,Clean,1997,82000000.0,9915000.0
Samoa,Clean,1998,83000000.0,10095000.0
Samoa,Clean,1999,85000000.0,10455000.0
Samoa,Clean,2000,93200000.0,9314700.0
Samoa,Clean,2001,109900000.0,11884650.0
Samoa,Clean,2002,127100000.0,12606600.0
Samoa,Clean,2003,115000000.0,11817500.0
Samoa,Clean,2004,105600000.0,10933000.0
Samoa,Clean,2005,110500000.0,11653500.0
Samoa,Clean,2006,116000000.0,12401250.0
Samoa,Clean,2007,131000000.0,14051500.0
Samoa,Clean,2008,120500000.0,13776500.0
Samoa,Clean,2009,112800000.0,14053950.0
Samoa,Clean,2010,116200000.0,13212450.0
Samoa,Clean,2011,114000000.0,14835200.0
Samoa,Clean,2012,117200000.0,15152800.0
Samoa,Clean,2013,120600000.0,15958600.0
Samoa,Clean,2014,120600000.0,15958600.0
Samoa,Coal,2008,3523613.93,1153983.562075
Samoa,Coal,2009,3646530.695,1194238.8026125
Samoa,Coal,2010,3949725.3819999998,1293535.0626049999
Samoa,Coal,2011,4072642.147000001,1333790.3031425003
Samoa,Coal,2012,3941530.931,1290851.3799025
Samoa,Coal,2013,3966114.284,1298902.4280100001
Samoa,Coal,2014,4318475.677,1414300.7842175001
Samoa,Exclude,1990,19000.0,4750.0
Samoa,Exclude,1991,19000.0,4750.0
Samoa,Exclude,1992,19000.0,4750.0
Samoa,Exclude,1993,19000.0,4750.0
Samoa,Exclude,1994,19000.0,4750.0
Samoa,Exclude,1995,19000.0,4750.0
Samoa,Exclude,1996,19000.0,4750.0
Samoa,Exclude,1997,19000.0,4750.0
Samoa,Exclude,1998,19000.0,4750.0
Samoa,Exclude,1999,26000.0,6500.0
Samoa,Exclude,2000,28800.0,7200.0
Samoa,Exclude,2001,31900.0,7975.0
Samoa,Exclude,2002,37800.0,9450.0
Samoa,Exclude,2003,39300.0,9825.0
Samoa,Exclude,2004,40200.0,10050.0
Samoa,Exclude,2005,40070.0,10017.5
Samoa,Exclude,2006,40270.0,10067.5
Samoa,Exclude,2007,40270.0,10067.5
Samoa,Exclude,2008,41500.0,10375.0
Samoa,Exclude,2009,41500.0,10375.0
Samoa,Exclude,2010,41500.0,10375.0
Samoa,Exclude,2011,41500.0,10375.0
Samoa,Exclude,2012,41500.0,10375.0
Samoa,Exclude,2013,41500.0,10375.0
Samoa,Exclude,2014,37500.0,9375.0
Samoa,Gasoline,1990,269750215.8,68289221.29800001
Samoa,Gasoline,1991,269750215.8,68289221.29800001
Samoa,Gasoline,1992,269750215.8,68289221.29800001
Samoa,Gasoline,1993,269750215.8,68289221.29800001
Samoa,Gasoline,1994,269750215.8,68289221.29800001
Samoa,Gasoline,1995,284489116.48,71998279.8208
Samoa,Gasoline,1996,286922451.76,72630946.99360001
Samoa,Gasoline,1997,288139119.4,72947280.58
Samoa,Gasoline,1998,289355787.04,73263614.1664
Samoa,Gasoline,1999,290572454.68,73579947.7528
Samoa,Gasoline,2000,307361357.0,77550895.37400001
Samoa,Gasoline,2001,322100257.68,81259953.89680001
Samoa,Gasoline,2002,324533592.96000004,81892621.06960002
Samoa,Gasoline,2003,341705828.92,86234346.76520002
Samoa,Gasoline,2004,358878064.88,90576072.4608
Samoa,Gasoline,2005,362528067.8,91525073.22
Samoa,Gasoline,2006,378483636.12,95550465.3292
Samoa,Gasoline,2007,385978086.56,97420189.0472
Samoa,Gasoline,2008,401933654.88,101445581.1564
Samoa,Gasoline,2009,408016993.08000004,103027249.0884
Samoa,Gasoline,2010,420253113.98,106147112.6954
Samoa,Gasoline,2011,441298686.372,111306705.71195999
Samoa,Gasoline,2012,437522572.24,110474699.4908
Samoa,Gasoline,2013,435819237.544,110050521.37368001
Samoa,Gasoline,2014,436347571.3000001,110179004.80980001
Samoa,Natural Products,1990,868889517.4,338866911.786
Samoa,Natural Products,1991,874445072.96,341033578.4544
Samoa,Natural Products,1992,878611739.63,342658578.4557
Samoa,Natural Products,1993,882778406.3,344283578.457
Samoa,Natural Products,1994,886945072.97,345908578.4583
Samoa,Natural Products,1995,891111739.64,347533578.4596
Samoa,Natural Products,1996,894001739.732,348660678.49548
Samoa,Natural Products,1997,896779517.5120001,349744011.82967997
